id,borough,bedrooms,bathrooms,summary,displayAddress,latitude,longitude,updateDate,price_amount,displaySize_sqft,property_sub_type
173680868,Hackney,1,1.0,One bedroom top floor apartment with city views; located in a small private block on King Edward's Road. The property features an open plan living and dinning space with original steel windows; wooden flooring; and modern interior.,King Edward's Road; Homerton,51.537809,-0.056336,2026-03-25T12:15:06Z,375000,,Flat
173002382,Hackney,2,2.0,Well located for he amenities on Hoxton Square and Shoreditch; this lovely 2 bedroom apartment boasts a generous reception room and open-plan kitchen as well as 2 double bedrooms and ample space throughout.,Glassworks Studios; Shoreditch; London; E2,51.52935,-0.07801,2026-03-26T11:49:48Z,800000,923.0,Flat
172913429,Hackney,2,1.0,Set in a modern new development this 2 bedroom property is both stylish and spacious and offers a great location close to the excellent amenities and transport links of Old Street.,Basing Place; Shoreditch; London; E2,51.52935,-0.07801,2026-03-26T11:41:50Z,700000,937.0,Flat
173673152,Hackney,1,1.0,Set on the third floor with lift access; this superb one bedroom apartment offers well-proportioned and stylish accommodation throughout. The property features a spacious open-plan living and dining area with dual-aspect windows; allowing for an abundance of natural light; alongside a ...,Pitfield Street; London; N1,51.528303,-0.083374,2026-03-25T11:13:50Z,375000,514.0,Apartment
173673125,Hackney,6,2.0,OPEN HOUSE SATURDAY 4TH APRIL 2026 - by appointment only. Douglas Allen has the pleasure of offering this 5/6 bedroom rarely available Period property located one of Stamford Hill's most sought-after streets; Durley Road. The house is set over numerous levels.,Durley Road; Stamford Hill,51.57273,-0.07913,2026-03-28T21:03:48Z,1800000,,Semi-Detached
168552671,Hackney,1,1.0,Located on the third floor of a well-maintained; purpose-built block; this bright and spacious one-bedroom apartment is an ideal first home. Beautifully presented throughout; the property benefits from views overlooking the open green spaces of Springfield Park; a generous communal garden; and ou...,Lea View House; Springfield; E5,51.568031,-0.057533,2026-03-26T14:25:49Z,290000,,Apartment
172286768,Hackney,2,2.0,Luxury 2-bed sub-penthouse in central London with panoramic views; high-end finishes; en-suite bathrooms; modern kitchen; wrap-around balcony; and premium amenities.,Eagle Point; City Road; London EC1V,51.527982,-0.089644,2026-03-25T10:22:10Z,1075000,1067.0,Apartment
87621666,Hackney,2,1.0,A very spacious two bedroom flat arranged on the upper floors of this converted Victorian House. Beautifully presented accommodation and chain free,Jenner Road; London,51.55958,-0.06837,2026-03-25T15:37:15Z,629000,754.0,Apartment
172687538,Hackney,0,0.0,Secure parking space for sale that is accessed via a vehicular lift and features a stacker system. The space is located moments from City Road; and thus just outside the congestion charge zone. Well placed for Old Street station and within easy reach of all the amenities of Hoxton and Shoreditch;,Britannia Walk; Old Street,51.529014,-0.0897,2026-03-25T09:47:08Z,24500,,Parking
173667692,Hackney,2,1.0,Luxurious 2-Bedroom Mews House in a Private Gated Development – Spacious; bright; and modern with high-end finishes. Prime location! Contact Austin Homes today!,Bradbury Mews; London; N16,51.548376,-0.076414,2026-03-25T09:40:09Z,650000,776.0,Terraced
173075885,Hackney,3,2.0,A beautifully presented three DOUBLE bedroom; two bathroom ground floor modern apartment with garden; located in one of East London's most desirable neighbourhoods; on Victoria Park. Offers excellent transport links. A contemporary home with high quality finishes. A must see!,Cadogan Close; Hackney Wick; London E9 5FU,51.542508,-0.028502,2026-03-23T14:41:18Z,635000,,Apartment
173667545,Hackney,2,1.0,A superb two-bedroom apartment with a private balcony; set on the third floor of a well-maintained; purpose-built development; ideally located in the heart of Stoke Newington.,Victorian Grove; Stoke Newington; N16,51.558299,-0.074908,2026-03-25T09:40:48Z,600000,635.0,Flat
173667455,Hackney,2,1.0,Exceptional; bright and spacious 705 sq ft two double bedroom flat for sale with a 35ft rear garden; set within this imposing end of terrace Victorian house; with its own private entrance.,Evering Road; Hackney; London; N16,51.558905,-0.067251,2026-03-27T03:54:58Z,650000,,Not Specified
87654534,Hackney,2,1.0,A two double bedroom apartment within a purpose built development in Lower Clapton. The property has wooden floors; an open plan kitchen and living area with space to dine; a family bathroom; built in storage and a large private balcony. The development offers a communal garden; solar panels and ...,Lower Clapton Road; Clapton,51.555293,-0.054407,2026-03-25T09:35:36Z,450000,,Flat
173666141,Hackney,2,1.0,The Storey: A well-designed two-bedroom home with excellent natural light; smart storage; and a layout that works effortlessly for day-to-day living. A central hallway connects each space; leading through to a bright open-plan living and kitchen area with floor-to-ceiling glazing and direct acces...,Cresset Road; Hackney; London E9,51.544322,-0.047227,2026-03-25T09:43:04Z,475000,553.0,Apartment
173665901,Hackney,1,1.0,Featuring a delightful private patio; residents' leisure facilities; 24-hour concierge; and beautifully maintained communal gardens; is this thoughtfully designed one-bedroom apartment in the heart of Woodberry Down's waterside regeneration.,Nature View Apartments; N4,51.57135,-0.08937,2026-03-25T11:25:26Z,450000,540.0,Ground Flat
173663978,Hackney,2,1.0,This superb end-of-terrace Victorian home is ideally positioned on a quiet passage just off Stoke Newington High Street; offering both tranquillity and immediate access to local amenities. The property features two generously sized bedrooms and an impressive open-plan living and dining a...,Sanford Lane; Stoke Newington; N16,51.561679,-0.07317,2026-03-26T12:41:21Z,950000,1002.0,End of Terrace
163617065,Hackney,1,1.0,***PLEASE QUOTE LT0751 FOR ALL ENQUIRIES*** 1-Bedroom Flat for Sale in Banbury House; Banbury Road; London; E9 7EB - GUIDE PRICE £275;000-£290;000 PLEASE NOTE THAT 2 IMAGES CONTAIN AI IMAGING AS THE...,Banbury Road; London; E9 7EB,51.538948,-0.04311,2026-03-24T22:34:01Z,275000,433.0,Flat
173647358,Hackney,2,1.0,A bright and spacious two bedroom apartment set within this period conversion; offering a share of freehold; open plan layout; impressive views and high ceilings.,De Beauvoir Road; London; N1,51.544542,-0.079953,2026-03-24T19:55:03Z,900000,818.0,Flat
173645708,Hackney,6,3.0,This Victorian family home offers five to six bedrooms and nearly 2;600 sq ft across four floors; including a guest suite on the lower ground. It retains period features such as fireplaces with mosaic detailing; wood flooring; original balustrades; sash windows and stained glass.,Parkholme Road; London; E8,51.544624,-0.068626,2026-03-29T10:17:30Z,3250000,,Terraced
172457159,Hackney,1,1.0,A magnificent one bedroom apartment with large private balcony in the highly desired area of Woodberry Down.,Willowbrook House; London; N4,51.56926,-0.09407,2026-03-26T16:20:01Z,550000,,Apartment
173688326,Hackney,2,1.0,A well appointed; luxury 2 bedroom apartment with a generous 285 sqft terrace.,Long & Waterson Apartments; 7 Long Street; Shoreditch; London; E2,51.528934,-0.076497,2026-03-25T23:34:50Z,895000,750.0,Apartment
173688320,Hackney,1,1.0,Boutique 1-bedroom apartment with luxury open-plan living and a private balcony in the heart of Shoreditch.,Long & Waterson Apartments; 7 Long Street; Hackney; London; E2,51.528934,-0.076497,2026-03-25T23:34:49Z,550000,595.0,Apartment
171995591,Hackney,1,1.0,A one bedroom apartment in Principal Tower with unobstructed east-facing views. The apartment comprises a spacious open plan living room with a high spec fully integrated kitchen; this area leads out onto the private balcony with far reaching views. The apartments double bedroom has slick built i...,Principal Tower; Worship Street,51.522098,-0.078848,2026-03-24T17:27:37Z,675000,527.0,Flat
173196632,Hackney,2,1.0,This tastefully refurbished; characterful and spacious two double bedroom property with a private balcony is located on the first floor of a modern development in the heart of Hackney!,Mare Street; London; E8,51.54183,-0.05556,2026-03-24T17:15:03Z,550000,678.0,Flat
173641067,Hackney,2,1.0,Set within a beautifully converted former glass factory; this spacious 818 sq ft two-bedroom apartment occupies the first floor of Glassworks Studios; right in the heart of one of East London’s most dynamic neighbourhoods. The property offers two generous double bedrooms; a separate full...,Basing Place; Shoreditch; E2,51.529251,-0.078063,2026-03-25T09:37:01Z,600000,818.0,Apartment
173641016,Hackney,1,1.0,Situated moments from the expansive green open spaces of Finsbury Park; this first floor one bedroom flat boast a bright and spacious living space and is located moments from a wealth of amenities and transport links.,Seven Sisters Road; Finsbury Park; London; N4,51.56914,-0.09769,2026-03-29T07:46:33Z,350000,579.0,Flat
173641019,Hackney,1,1.0,This second floor 1 bedroom flat is situated within a prestigious; modern canal-side development and offers contemporary interiors; 24-hour concierge and stunning communal roof terrace.,The Cooper Building; Wharf Road; London; N1; Islington; London; N1,51.53143,-0.09551,2026-03-29T07:47:34Z,525000,515.0,Flat
173641001,Hackney,2,2.0,A bright 2-bedroom apartment spanning 914 sqft and arranged over 2 floors; within the sought-after Gainsborough Studios development.,Gainsborough Studios West; Islington; London; N1,51.53573,-0.08927,2026-03-29T07:42:26Z,950000,914.0,Flat
173639804,Hackney,2,1.0,A two double bedroom apartment located on the top floor of a mansion block measuring in excess of 688 square foot. This property has engineered wooden flooring throughout; a separate kitchen with solid wood counter tops and integrated appliances. There is large living room with ample space for di...,Shore Place; Homerton,51.539414,-0.052287,2026-03-24T16:43:09Z,525000,,Flat
173638532,Hackney,1,1.0,A charming one-bedroom apartment set within the highly sought-after Denman House; a distinguished private development on the tree-lined Lordship Terrace.,Denman House; Lordship Terrace; N16,51.562575,-0.081861,2026-03-25T16:03:38Z,365000,446.0,Flat
173054204,Hackney,2,2.0,A two double bedroom apartment with floor to ceiling windows overlooking the Regents Canal. This property offers open plan living with space to dine; a private balcony on the canal itself and two bathrooms. It measures in excess of 729 square feet; comes with communal gardens and is located withi...,Queensbridge Road; Regents Canal,51.535511,-0.069981,2026-03-24T16:10:28Z,600000,,Flat
173636786,Hackney,2,2.0,An upper floor two bedroom two bathroom apartment with private enclosed balcony in the sought-after Fisheries development; E8.,The Fisheries; London Fields; E8,51.540386,-0.056868,2026-03-24T16:27:19Z,850000,840.0,Apartment
173635904,Hackney,2,2.0,An Excellently Presented Two Bedroom Apartment,North Mill Apartments; Hackney; London; E8,51.538182,-0.072778,2026-03-27T23:38:02Z,500000,687.0,Apartment
171309860,Hackney,1,1.0,A striking one bedroom apartment set within the iconic Queen Elizabeth Olympic Park. This spacious; contemporary home boasts a bright open plan kitchen; dining and living area; seamlessly extending onto a private balcony; ideal for both relaxing and entertaining.,Tandy Place; London; E20 3AS,51.54564,-0.01949,2026-03-29T03:36:50Z,450000,547.0,Apartment
